Matrix of values from data file Obj_mmNew_340A.POU
  ZMin:   1.0600E+03    RMin:   0.0000E+00
  ZMax:   1.0900E+03    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|          Bz        Br
=============================================================================
   1085.560  1.0000E+00     6.5379E-04  6.5356E-04  1.7359E-05
   1085.620  1.0000E+00     6.5173E-04  6.5150E-04  1.7168E-05
   1085.680  1.0000E+00     6.4968E-04  6.4946E-04  1.6985E-05
   1085.740  1.0000E+00     6.4766E-04  6.4744E-04  1.6798E-05
   1085.800  1.0000E+00     6.4566E-04  6.4545E-04  1.6608E-05
   1085.860  1.0000E+00     6.4369E-04  6.4348E-04  1.6434E-05
   1085.920  1.0000E+00     6.4173E-04  6.4152E-04  1.6257E-05
   1085.980  1.0000E+00     6.3978E-04  6.3958E-04  1.6075E-05
   1086.040  1.0000E+00     6.3787E-04  6.3768E-04  1.5901E-05
   1086.100  1.0000E+00     6.3597E-04  6.3578E-04  1.5730E-05
   1086.160  1.0000E+00     6.3410E-04  6.3391E-04  1.5552E-05
   1086.220  1.0000E+00     6.3225E-04  6.3206E-04  1.5378E-05
   1086.280  1.0000E+00     6.3041E-04  6.3023E-04  1.5211E-05
   1086.340  1.0000E+00     6.2860E-04  6.2842E-04  1.5038E-05
   1086.400  1.0000E+00     6.2681E-04  6.2663E-04  1.4866E-05
   1086.460  1.0000E+00     6.2504E-04  6.2487E-04  1.4704E-05
   1086.520  1.0000E+00     6.2328E-04  6.2311E-04  1.4539E-05
   1086.580  1.0000E+00     6.2155E-04  6.2138E-04  1.4369E-05
   1086.640  1.0000E+00     6.1984E-04  6.1968E-04  1.4208E-05
   1086.700  1.0000E+00     6.1814E-04  6.1798E-04  1.4050E-05
   1086.760  1.0000E+00     6.1647E-04  6.1631E-04  1.3887E-05
   1086.820  1.0000E+00     6.1482E-04  6.1467E-04  1.3728E-05
   1086.880  1.0000E+00     6.1319E-04  6.1304E-04  1.3577E-05
   1086.940  1.0000E+00     6.1157E-04  6.1142E-04  1.3420E-05
   1087.000  1.0000E+00     6.0997E-04  6.0983E-04  1.3262E-05
   1087.060  1.0000E+00     6.0839E-04  6.0825E-04  1.3112E-05
   1087.120  1.0000E+00     6.0683E-04  6.0669E-04  1.2959E-05
   1087.180  1.0000E+00     6.0528E-04  6.0515E-04  1.2800E-05
   1087.240  1.0000E+00     6.0376E-04  6.0363E-04  1.2652E-05
   1087.300  1.0000E+00     6.0224E-04  6.0212E-04  1.2504E-05
   1087.360  1.0000E+00     6.0076E-04  6.0063E-04  1.2354E-05
   1087.420  1.0000E+00     5.9929E-04  5.9916E-04  1.2208E-05
   1087.480  1.0000E+00     5.9783E-04  5.9771E-04  1.2067E-05
   1087.540  1.0000E+00     5.9639E-04  5.9628E-04  1.1921E-05
   1087.600  1.0000E+00     5.9498E-04  5.9486E-04  1.1774E-05
   1087.660  1.0000E+00     5.9357E-04  5.9346E-04  1.1635E-05
   1087.720  1.0000E+00     5.9219E-04  5.9208E-04  1.1495E-05
   1087.780  1.0000E+00     5.9082E-04  5.9071E-04  1.1350E-05
   1087.840  1.0000E+00     5.8947E-04  5.8936E-04  1.1211E-05
   1087.900  1.0000E+00     5.8813E-04  5.8803E-04  1.1076E-05
   1087.960  1.0000E+00     5.8681E-04  5.8671E-04  1.0935E-05
   1088.020  1.0000E+00     5.8551E-04  5.8541E-04  1.0798E-05
   1088.080  1.0000E+00     5.8423E-04  5.8413E-04  1.0665E-05
   1088.140  1.0000E+00     5.8296E-04  5.8286E-04  1.0529E-05
   1088.200  1.0000E+00     5.8171E-04  5.8161E-04  1.0393E-05
   1088.260  1.0000E+00     5.8047E-04  5.8038E-04  1.0265E-05
   1088.320  1.0000E+00     5.7925E-04  5.7916E-04  1.0134E-05
   1088.380  1.0000E+00     5.7804E-04  5.7795E-04  1.0001E-05
   1088.440  1.0000E+00     5.7685E-04  5.7676E-04  9.8733E-06
   1088.500  1.0000E+00     5.7567E-04  5.7559E-04  9.7472E-06
   1088.560  1.0000E+00     5.7451E-04  5.7443E-04  9.6147E-06
   1088.620  1.0000E+00     5.7337E-04  5.7329E-04  9.4856E-06
   1088.680  1.0000E+00     5.7224E-04  5.7216E-04  9.3609E-06
   1088.740  1.0000E+00     5.7113E-04  5.7105E-04  9.2338E-06
   1088.800  1.0000E+00     5.7003E-04  5.6995E-04  9.1057E-06
   1088.860  1.0000E+00     5.6894E-04  5.6887E-04  8.9872E-06
   1088.920  1.0000E+00     5.6787E-04  5.6780E-04  8.8658E-06
   1088.980  1.0000E+00     5.6682E-04  5.6675E-04  8.7411E-06
   1089.040  1.0000E+00     5.6578E-04  5.6571E-04  8.6217E-06
   1089.100  1.0000E+00     5.6475E-04  5.6469E-04  8.5038E-06
   1089.160  1.0000E+00     5.6374E-04  5.6368E-04  8.3796E-06
   1089.220  1.0000E+00     5.6274E-04  5.6268E-04  8.2594E-06
   1089.280  1.0000E+00     5.6176E-04  5.6170E-04  8.1431E-06
   1089.340  1.0000E+00     5.6079E-04  5.6074E-04  8.0236E-06
   1089.400  1.0000E+00     5.5984E-04  5.5978E-04  7.9033E-06
   1089.460  1.0000E+00     5.5890E-04  5.5885E-04  7.7911E-06
   1089.520  1.0000E+00     5.5797E-04  5.5792E-04  7.6766E-06
   1089.580  1.0000E+00     5.5706E-04  5.5701E-04  7.5582E-06
   1089.640  1.0000E+00     5.5616E-04  5.5611E-04  7.4455E-06
   1089.700  1.0000E+00     5.5527E-04  5.5523E-04  7.3346E-06
   1089.760  1.0000E+00     5.5440E-04  5.5436E-04  7.2191E-06
   1089.820  1.0000E+00     5.5355E-04  5.5350E-04  7.1062E-06
   1089.880  1.0000E+00     5.5270E-04  5.5266E-04  6.9977E-06
   1089.940  1.0000E+00     5.5187E-04  5.5183E-04  6.8848E-06
   1090.000  1.0000E+00     5.5105E-04  5.5101E-04  6.7715E-06
