Matrix of values from data file Adj_mmNew_275A.POU
  ZMin:   3.5000E+02    RMin:   0.0000E+00
  ZMax:   3.9000E+02    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|         Bz         Br
=============================================================================
  3.7592E+02  1.0000E+00     5.1402E-03  5.0744E-03  8.1990E-04
  3.7600E+02  1.0000E+00     5.0106E-03  4.9464E-03  7.9938E-04
  3.7608E+02  1.0000E+00     4.8842E-03  4.8216E-03  7.7904E-04
  3.7616E+02  1.0000E+00     4.7609E-03  4.7000E-03  7.5920E-04
  3.7624E+02  1.0000E+00     4.6409E-03  4.5815E-03  7.4018E-04
  3.7632E+02  1.0000E+00     4.5239E-03  4.4661E-03  7.2146E-04
  3.7640E+02  1.0000E+00     4.4098E-03  4.3534E-03  7.0299E-04
  3.7648E+02  1.0000E+00     4.2988E-03  4.2438E-03  6.8525E-04
  3.7656E+02  1.0000E+00     4.1904E-03  4.1368E-03  6.6804E-04
  3.7664E+02  1.0000E+00     4.0850E-03  4.0328E-03  6.5091E-04
  3.7672E+02  1.0000E+00     3.9820E-03  3.9312E-03  6.3419E-04
  3.7680E+02  1.0000E+00     3.8819E-03  3.8323E-03  6.1820E-04
  3.7688E+02  1.0000E+00     3.7842E-03  3.7360E-03  6.0247E-04
  3.7696E+02  1.0000E+00     3.6891E-03  3.6421E-03  5.8696E-04
  3.7704E+02  1.0000E+00     3.5963E-03  3.5505E-03  5.7202E-04
  3.7712E+02  1.0000E+00     3.5060E-03  3.4614E-03  5.5757E-04
  3.7720E+02  1.0000E+00     3.4180E-03  3.3745E-03  5.4324E-04
  3.7728E+02  1.0000E+00     3.3321E-03  3.2898E-03  5.2920E-04
  3.7736E+02  1.0000E+00     3.2485E-03  3.2073E-03  5.1578E-04
  3.7744E+02  1.0000E+00     3.1670E-03  3.1269E-03  5.0272E-04
  3.7752E+02  1.0000E+00     3.0877E-03  3.0486E-03  4.8977E-04
  3.7760E+02  1.0000E+00     3.0102E-03  2.9722E-03  4.7712E-04
  3.7768E+02  1.0000E+00     2.9349E-03  2.8978E-03  4.6506E-04
  3.7776E+02  1.0000E+00     2.8615E-03  2.8253E-03  4.5321E-04
  3.7784E+02  1.0000E+00     2.7899E-03  2.7548E-03  4.4152E-04
  3.7792E+02  1.0000E+00     2.7201E-03  2.6859E-03  4.3019E-04
  3.7800E+02  1.0000E+00     2.6522E-03  2.6188E-03  4.1928E-04
  3.7808E+02  1.0000E+00     2.5860E-03  2.5536E-03  4.0853E-04
  3.7816E+02  1.0000E+00     2.5215E-03  2.4899E-03  3.9796E-04
  3.7824E+02  1.0000E+00     2.4586E-03  2.4278E-03  3.8784E-04
  3.7832E+02  1.0000E+00     2.3974E-03  2.3674E-03  3.7800E-04
  3.7840E+02  1.0000E+00     2.3377E-03  2.3085E-03  3.6825E-04
  3.7848E+02  1.0000E+00     2.2795E-03  2.2511E-03  3.5872E-04
  3.7856E+02  1.0000E+00     2.2229E-03  2.1952E-03  3.4965E-04
  3.7864E+02  1.0000E+00     2.1677E-03  2.1407E-03  3.4076E-04
  3.7872E+02  1.0000E+00     2.1139E-03  2.0876E-03  3.3196E-04
  3.7880E+02  1.0000E+00     2.0614E-03  2.0359E-03  3.2347E-04
  3.7888E+02  1.0000E+00     2.0103E-03  1.9855E-03  3.1529E-04
  3.7896E+02  1.0000E+00     1.9606E-03  1.9364E-03  3.0721E-04
  3.7904E+02  1.0000E+00     1.9121E-03  1.8885E-03  2.9925E-04
  3.7912E+02  1.0000E+00     1.8648E-03  1.8418E-03  2.9164E-04
  3.7920E+02  1.0000E+00     1.8187E-03  1.7964E-03  2.8425E-04
  3.7928E+02  1.0000E+00     1.7739E-03  1.7521E-03  2.7692E-04
  3.7936E+02  1.0000E+00     1.7301E-03  1.7090E-03  2.6980E-04
  3.7944E+02  1.0000E+00     1.6876E-03  1.6669E-03  2.6300E-04
  3.7952E+02  1.0000E+00     1.6460E-03  1.6259E-03  2.5631E-04
  3.7960E+02  1.0000E+00     1.6056E-03  1.5860E-03  2.4971E-04
  3.7968E+02  1.0000E+00     1.5661E-03  1.5471E-03  2.4334E-04
  3.7976E+02  1.0000E+00     1.5277E-03  1.5092E-03  2.3719E-04
  3.7984E+02  1.0000E+00     1.4903E-03  1.4722E-03  2.3114E-04
  3.7992E+02  1.0000E+00     1.4538E-03  1.4362E-03  2.2519E-04
  3.8000E+02  1.0000E+00     1.4182E-03  1.4011E-03  2.1948E-04
  3.8008E+02  1.0000E+00     1.3835E-03  1.3669E-03  2.1392E-04
  3.8016E+02  1.0000E+00     1.3498E-03  1.3336E-03  2.0843E-04
  3.8024E+02  1.0000E+00     1.3168E-03  1.3010E-03  2.0308E-04
  3.8032E+02  1.0000E+00     1.2847E-03  1.2694E-03  1.9797E-04
  3.8040E+02  1.0000E+00     1.2535E-03  1.2385E-03  1.9295E-04
  3.8048E+02  1.0000E+00     1.2230E-03  1.2085E-03  1.8799E-04
  3.8056E+02  1.0000E+00     1.1933E-03  1.1792E-03  1.8321E-04
  3.8064E+02  1.0000E+00     1.1644E-03  1.1506E-03  1.7860E-04
  3.8072E+02  1.0000E+00     1.1362E-03  1.1228E-03  1.7406E-04
  3.8080E+02  1.0000E+00     1.1087E-03  1.0957E-03  1.6960E-04
  3.8088E+02  1.0000E+00     1.0820E-03  1.0693E-03  1.6532E-04
  3.8096E+02  1.0000E+00     1.0558E-03  1.0435E-03  1.6117E-04
  3.8104E+02  1.0000E+00     1.0304E-03  1.0184E-03  1.5706E-04
  3.8112E+02  1.0000E+00     1.0056E-03  9.9387E-04  1.5303E-04
  3.8120E+02  1.0000E+00     9.8144E-04  9.7003E-04  1.4919E-04
  3.8128E+02  1.0000E+00     9.5789E-04  9.4679E-04  1.4543E-04
  3.8136E+02  1.0000E+00     9.3493E-04  9.2412E-04  1.4171E-04
  3.8144E+02  1.0000E+00     9.1253E-04  9.0202E-04  1.3811E-04
  3.8152E+02  1.0000E+00     8.9072E-04  8.8049E-04  1.3465E-04
  3.8160E+02  1.0000E+00     8.6947E-04  8.5951E-04  1.3124E-04
  3.8168E+02  1.0000E+00     8.4873E-04  8.3904E-04  1.2789E-04
  3.8176E+02  1.0000E+00     8.2854E-04  8.1910E-04  1.2469E-04
  3.8184E+02  1.0000E+00     8.0885E-04  7.9966E-04  1.2158E-04
  3.8192E+02  1.0000E+00     7.8967E-04  7.8073E-04  1.1849E-04
  3.8200E+02  1.0000E+00     7.7093E-04  7.6223E-04  1.1546E-04
  3.8208E+02  1.0000E+00     7.5271E-04  7.4424E-04  1.1258E-04
  3.8216E+02  1.0000E+00     7.3494E-04  7.2670E-04  1.0976E-04
  3.8224E+02  1.0000E+00     7.1761E-04  7.0959E-04  1.0697E-04
  3.8232E+02  1.0000E+00     7.0071E-04  6.9291E-04  1.0427E-04
  3.8240E+02  1.0000E+00     6.8425E-04  6.7665E-04  1.0168E-04
  3.8248E+02  1.0000E+00     6.6820E-04  6.6081E-04  9.9114E-05
  3.8256E+02  1.0000E+00     6.5254E-04  6.4536E-04  9.6597E-05
  3.8264E+02  1.0000E+00     6.3729E-04  6.3029E-04  9.4190E-05
  3.8272E+02  1.0000E+00     6.2241E-04  6.1559E-04  9.1846E-05
  3.8280E+02  1.0000E+00     6.0792E-04  6.0130E-04  8.9523E-05
  3.8288E+02  1.0000E+00     5.9377E-04  5.8732E-04  8.7261E-05
  3.8296E+02  1.0000E+00     5.8000E-04  5.7372E-04  8.5102E-05
  3.8304E+02  1.0000E+00     5.6656E-04  5.6045E-04  8.2978E-05
  3.8312E+02  1.0000E+00     5.5345E-04  5.4751E-04  8.0876E-05
  3.8320E+02  1.0000E+00     5.4068E-04  5.3490E-04  7.8855E-05
  3.8328E+02  1.0000E+00     5.2823E-04  5.2260E-04  7.6903E-05
  3.8336E+02  1.0000E+00     5.1610E-04  5.1062E-04  7.4973E-05
  3.8344E+02  1.0000E+00     5.0426E-04  4.9893E-04  7.3083E-05
  3.8352E+02  1.0000E+00     4.9271E-04  4.8753E-04  7.1271E-05
  3.8360E+02  1.0000E+00     4.8145E-04  4.7641E-04  6.9503E-05
  3.8368E+02  1.0000E+00     4.7049E-04  4.6558E-04  6.7764E-05
  3.8376E+02  1.0000E+00     4.5977E-04  4.5500E-04  6.6064E-05
  3.8384E+02  1.0000E+00     4.4934E-04  4.4469E-04  6.4437E-05
  3.8392E+02  1.0000E+00     4.3917E-04  4.3465E-04  6.2837E-05
  3.8400E+02  1.0000E+00     4.2924E-04  4.2485E-04  6.1259E-05
  3.8408E+02  1.0000E+00     4.1956E-04  4.1529E-04  5.9736E-05
  3.8416E+02  1.0000E+00     4.1013E-04  4.0597E-04  5.8270E-05
  3.8424E+02  1.0000E+00     4.0093E-04  3.9688E-04  5.6818E-05
  3.8432E+02  1.0000E+00     3.9195E-04  3.8802E-04  5.5390E-05
  3.8440E+02  1.0000E+00     3.8321E-04  3.7938E-04  5.4026E-05
  3.8448E+02  1.0000E+00     3.7467E-04  3.7094E-04  5.2699E-05
  3.8456E+02  1.0000E+00     3.6636E-04  3.6274E-04  5.1381E-05
  3.8464E+02  1.0000E+00     3.5824E-04  3.5472E-04  5.0099E-05
  3.8472E+02  1.0000E+00     3.5033E-04  3.4691E-04  4.8870E-05
  3.8480E+02  1.0000E+00     3.4262E-04  3.3929E-04  4.7662E-05
  3.8488E+02  1.0000E+00     3.3509E-04  3.3185E-04  4.6474E-05
  3.8496E+02  1.0000E+00     3.2774E-04  3.2459E-04  4.5323E-05
  3.8504E+02  1.0000E+00     3.2058E-04  3.1752E-04  4.4210E-05
  3.8512E+02  1.0000E+00     3.1361E-04  3.1063E-04  4.3113E-05
  3.8520E+02  1.0000E+00     3.0679E-04  3.0390E-04  4.2034E-05
  3.8528E+02  1.0000E+00     3.0015E-04  2.9734E-04  4.1003E-05
  3.8536E+02  1.0000E+00     2.9367E-04  2.9094E-04  3.9997E-05
  3.8544E+02  1.0000E+00     2.8736E-04  2.8470E-04  3.8998E-05
  3.8552E+02  1.0000E+00     2.8119E-04  2.7861E-04  3.8028E-05
  3.8560E+02  1.0000E+00     2.7519E-04  2.7267E-04  3.7100E-05
  3.8568E+02  1.0000E+00     2.6933E-04  2.6688E-04  3.6184E-05
  3.8576E+02  1.0000E+00     2.6361E-04  2.6124E-04  3.5277E-05
  3.8584E+02  1.0000E+00     2.5804E-04  2.5573E-04  3.4404E-05
  3.8592E+02  1.0000E+00     2.5260E-04  2.5036E-04  3.3561E-05
  3.8600E+02  1.0000E+00     2.4731E-04  2.4513E-04  3.2727E-05
  3.8608E+02  1.0000E+00     2.4213E-04  2.4002E-04  3.1909E-05
  3.8616E+02  1.0000E+00     2.3709E-04  2.3504E-04  3.1126E-05
  3.8624E+02  1.0000E+00     2.3217E-04  2.3018E-04  3.0359E-05
  3.8632E+02  1.0000E+00     2.2738E-04  2.2545E-04  2.9599E-05
  3.8640E+02  1.0000E+00     2.2270E-04  2.2082E-04  2.8858E-05
  3.8648E+02  1.0000E+00     2.1814E-04  2.1632E-04  2.8149E-05
  3.8656E+02  1.0000E+00     2.1370E-04  2.1193E-04  2.7451E-05
  3.8664E+02  1.0000E+00     2.0936E-04  2.0764E-04  2.6761E-05
  3.8672E+02  1.0000E+00     2.0513E-04  2.0347E-04  2.6095E-05
  3.8680E+02  1.0000E+00     2.0101E-04  1.9939E-04  2.5450E-05
  3.8688E+02  1.0000E+00     1.9699E-04  1.9542E-04  2.4813E-05
  3.8696E+02  1.0000E+00     1.9307E-04  1.9155E-04  2.4185E-05
  3.8704E+02  1.0000E+00     1.8925E-04  1.8777E-04  2.3585E-05
  3.8712E+02  1.0000E+00     1.8552E-04  1.8409E-04  2.3000E-05
  3.8720E+02  1.0000E+00     1.8189E-04  1.8051E-04  2.2419E-05
  3.8728E+02  1.0000E+00     1.7835E-04  1.7700E-04  2.1854E-05
  3.8736E+02  1.0000E+00     1.7490E-04  1.7359E-04  2.1309E-05
  3.8744E+02  1.0000E+00     1.7153E-04  1.7027E-04  2.0772E-05
  3.8752E+02  1.0000E+00     1.6825E-04  1.6703E-04  2.0244E-05
  3.8760E+02  1.0000E+00     1.6505E-04  1.6387E-04  1.9733E-05
  3.8768E+02  1.0000E+00     1.6194E-04  1.6079E-04  1.9239E-05
  3.8776E+02  1.0000E+00     1.5890E-04  1.5779E-04  1.8750E-05
  3.8784E+02  1.0000E+00     1.5593E-04  1.5486E-04  1.8268E-05
  3.8792E+02  1.0000E+00     1.5305E-04  1.5201E-04  1.7808E-05
  3.8800E+02  1.0000E+00     1.5024E-04  1.4923E-04  1.7360E-05
  3.8808E+02  1.0000E+00     1.4750E-04  1.4653E-04  1.6913E-05
  3.8816E+02  1.0000E+00     1.4483E-04  1.4389E-04  1.6479E-05
  3.8824E+02  1.0000E+00     1.4223E-04  1.4132E-04  1.6061E-05
  3.8832E+02  1.0000E+00     1.3969E-04  1.3881E-04  1.5650E-05
  3.8840E+02  1.0000E+00     1.3722E-04  1.3637E-04  1.5245E-05
  3.8848E+02  1.0000E+00     1.3481E-04  1.3399E-04  1.4854E-05
  3.8856E+02  1.0000E+00     1.3247E-04  1.3168E-04  1.4475E-05
  3.8864E+02  1.0000E+00     1.3019E-04  1.2942E-04  1.4102E-05
  3.8872E+02  1.0000E+00     1.2796E-04  1.2722E-04  1.3736E-05
  3.8880E+02  1.0000E+00     1.2580E-04  1.2508E-04  1.3384E-05
  3.8888E+02  1.0000E+00     1.2369E-04  1.2300E-04  1.3039E-05
  3.8896E+02  1.0000E+00     1.2163E-04  1.2097E-04  1.2699E-05
  3.8904E+02  1.0000E+00     1.1963E-04  1.1898E-04  1.2368E-05
  3.8912E+02  1.0000E+00     1.1768E-04  1.1706E-04  1.2052E-05
  3.8920E+02  1.0000E+00     1.1578E-04  1.1518E-04  1.1740E-05
  3.8928E+02  1.0000E+00     1.1393E-04  1.1335E-04  1.1433E-05
  3.8936E+02  1.0000E+00     1.1212E-04  1.1157E-04  1.1136E-05
  3.8944E+02  1.0000E+00     1.1037E-04  1.0983E-04  1.0849E-05
  3.8952E+02  1.0000E+00     1.0866E-04  1.0815E-04  1.0566E-05
  3.8960E+02  1.0000E+00     1.0700E-04  1.0650E-04  1.0289E-05
  3.8968E+02  1.0000E+00     1.0538E-04  1.0490E-04  1.0024E-05
  3.8976E+02  1.0000E+00     1.0380E-04  1.0334E-04  9.7655E-06
  3.8984E+02  1.0000E+00     1.0226E-04  1.0182E-04  9.5103E-06
  3.8992E+02  1.0000E+00     1.0076E-04  1.0034E-04  9.2627E-06
  3.9000E+02  1.0000E+00     9.9305E-05  9.8894E-05  9.0257E-06
