      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   1.69500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.71000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.72500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.74000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.77000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.78500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.81500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.83000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.84500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.86000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.87500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.89000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.92000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.93500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.96500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.98000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.99500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.01000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.02500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.04000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.07000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.08500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.11500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.13000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.16000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.17500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.19000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.20500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.22000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.23500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.25000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.26500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.28000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.29500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.31000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.32500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.34000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.35500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.37000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.38500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.40000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.41500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.43000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.44500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.46000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.47500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.49000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.50500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.52000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.53500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.55000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.56500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.58000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.59500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.61000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.62500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.64000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.65500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.67000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.68500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.70000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.71500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.73000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.74500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.76000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.77500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.79000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.80500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.82000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.83500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.85000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.88000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.89500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.91000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.92500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.94000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.95500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.97000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.98500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.00000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.330000      2.959927E+00  0.000000E+00  2.959927E+00  2.747880E+02
  1.500000E-02  0.330000      2.960287E+00 -6.040434E-03  2.960293E+00  2.748132E+02
  3.000000E-02  0.330000      2.961358E+00 -1.202178E-02  2.961382E+00  2.748886E+02
  4.500000E-02  0.330000      2.963355E+00 -1.796656E-02  2.963410E+00  2.750149E+02
  6.000000E-02  0.330000      2.965815E+00 -2.386978E-02  2.965911E+00  2.751896E+02
  7.500000E-02  0.330000      2.968984E+00 -2.964485E-02  2.969132E+00  2.754134E+02
  9.000000E-02  0.330000      2.972824E+00 -3.531276E-02  2.973034E+00  2.756850E+02
  0.105000      0.330000      2.977328E+00 -4.085640E-02  2.977608E+00  2.760034E+02
  0.120000      0.330000      2.982560E+00 -4.620815E-02  2.982917E+00  2.763669E+02
  0.135000      0.330000      2.988465E+00 -5.133528E-02  2.988906E+00  2.767747E+02
  0.150000      0.330000      2.995012E+00 -5.625499E-02  2.995540E+00  2.772246E+02
  0.165000      0.330000      3.002184E+00 -6.094967E-02  3.002803E+00  2.777146E+02
  0.180000      0.330000      3.010087E+00 -6.529441E-02  3.010795E+00  2.782417E+02
  0.195000      0.330000      3.018602E+00 -6.928639E-02  3.019397E+00  2.788045E+02
  0.210000      0.330000      3.027706E+00 -7.294750E-02  3.028585E+00  2.793996E+02
  0.225000      0.330000      3.037373E+00 -7.625528E-02  3.038330E+00  2.800235E+02
  0.240000      0.330000      3.047776E+00 -7.899460E-02  3.048799E+00  2.806716E+02
  0.255000      0.330000      3.058693E+00 -8.122760E-02  3.059771E+00  2.813421E+02
  0.270000      0.330000      3.070118E+00 -8.296821E-02  3.071239E+00  2.820294E+02
  0.285000      0.330000      3.082092E+00 -8.421174E-02  3.083242E+00  2.827274E+02
  0.300000      0.330000      3.094665E+00 -8.452801E-02  3.095819E+00  2.834330E+02
  0.315000      0.330000      3.107680E+00 -8.417655E-02  3.108820E+00  2.841396E+02
  0.330000      0.330000      3.121090E+00 -8.311806E-02  3.122196E+00  2.848407E+02
  0.345000      0.330000      3.135012E+00 -8.128851E-02  3.136065E+00  2.855271E+02
  0.360000      0.330000      3.149418E+00 -7.819073E-02  3.150389E+00  2.861949E+02
  0.375000      0.330000      3.164139E+00 -7.415138E-02  3.165008E+00  2.868344E+02
  0.390000      0.330000      3.179109E+00 -6.911823E-02  3.179861E+00  2.874363E+02
  0.405000      0.330000      3.194607E+00 -6.291596E-02  3.195226E+00  2.879875E+02
  0.420000      0.330000      3.210450E+00 -5.501687E-02  3.210921E+00  2.884831E+02
  0.435000      0.330000      3.226477E+00 -4.580794E-02  3.226802E+00  2.889093E+02
  0.450000      0.330000      3.242609E+00 -3.521760E-02  3.242801E+00  2.892530E+02
  0.465000      0.330000      3.259466E+00 -2.288745E-02  3.259546E+00  2.894956E+02
  0.480000      0.330000      3.276563E+00 -8.306765E-03  3.276573E+00  2.896311E+02
  0.495000      0.330000      3.293810E+00  8.094585E-03  3.293820E+00  2.896399E+02
  0.510000      0.330000      3.311132E+00  2.642461E-02  3.311237E+00  2.895037E+02
  0.525000      0.330000      3.329962E+00  4.728846E-02  3.330298E+00  2.891960E+02
  0.540000      0.330000      3.349169E+00  7.119886E-02  3.349926E+00  2.887100E+02
  0.555000      0.330000      3.368925E+00  9.770133E-02  3.370341E+00  2.880172E+02
  0.570000      0.330000      3.389897E+00  1.260497E-01  3.392239E+00  2.870831E+02
  0.585000      0.330000      3.413805E+00  1.597521E-01  3.417541E+00  2.858952E+02
  0.600000      0.330000      3.439910E+00  1.970013E-01  3.445547E+00  2.844200E+02
  0.615000      0.330000      3.468694E+00  2.382285E-01  3.476865E+00  2.826247E+02
  0.630000      0.330000      3.503279E+00  2.809035E-01  3.514523E+00  2.804574E+02
  0.645000      0.330000      3.547703E+00  3.317454E-01  3.563180E+00  2.779036E+02
  0.660000      0.330000      3.602824E+00  3.876769E-01  3.623622E+00  2.749153E+02
  0.675000      0.330000      3.673031E+00  4.519525E-01  3.700732E+00  2.714540E+02
  0.690000      0.330000      3.770934E+00  4.928657E-01  3.803007E+00  2.675095E+02
  0.705000      0.330000      3.943170E+00  5.113964E-01  3.976194E+00  2.607877E+02
  0.720000      0.330000      4.205669E+00  6.451095E-01  4.254858E+00  2.605611E+02
  0.735000      0.330000      4.485722E+00  7.707000E-01  4.551449E+00  2.546502E+02
  0.750000      0.330000      4.919951E+00  2.107262E+00  5.352239E+00  2.419923E+02
  0.765000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.780000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.795000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.810000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.825000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.840000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.855000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.870000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.885000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.915000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.930000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.945000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.960000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.975000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.990000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.02000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.03500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.06500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.08000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.09500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.11000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.12500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.14000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.17000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.18500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.23000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.24500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.26000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.27500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.29000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.32000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.33500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.36500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.39500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.41000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.42500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.44000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.47000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.48500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.51500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.53000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.56000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.57500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.59000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.63500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.66500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.68000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.69500      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.71000      0.330000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
